dd_version,champion_key,champion_id,champion_name,voiceover_set,skin,section,quote,fandom_page,runeterra_region,region_notes
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Bird's the word.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Bízz bennem.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Trust me.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Velem hazatalálsz.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,"With me on your side, you shall find home.",Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Lásd a jövőt.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,See the future.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Álmodban is vezetlek.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,I guide you even in your dreams.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Itt mindenki számít.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Here everybody matters.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Mutatom az utat.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Showing you the way.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Egyek vagyunk.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,We are one.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Megfontolt lépésekkel.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,With deliberate steps.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Egy szárnycsapás millió szívdobbanás.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,One wing beat is a million heartbeats.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Megfontolt lépés.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Deliberate step.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Fentről vigyázok rád.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,I'll protect you from above.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Csak derűsen.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Just cheerfully.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,A magasból mindent látok.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,I see everything from above.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Sasszemekkel figyellek.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,I watch with eagle eyes.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,"Ne légy madár, légyszíves.",Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,"Don't be a bird, please.",Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Nincs esélyetek.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,You don't stand a chance.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,The abyss speaks through me,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,Ionia speaks through me,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,,Trivia,I hear whispers beneath the ice,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,Blackfrost,Trivia,To the bitter end.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,Classic,Traditional,Trivia,To the bitter end.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Moving,"Meaning, in every snowflake.",Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Moving,Something ancient stirs.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Moving,"I am neither the first, nor the last.",Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Moving,What change will this wind bring?,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Moving,Take time to reflect.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Moving,I dream of eras past.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Moving,Think beyond one lifetime.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Moving,We are all connected.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Moving,I will be reborn.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Moving,Forever watchful.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Moving,"Winter wind, guide me.",Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Moving,A thousand lives will I give for the Freljord.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Moving,Let's soar.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Moving,I have felt this corruption before.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Taunt,"So young, so naïve!",Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Taunt,"Poor creatures, so confined by a single life!",Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Joke,Laying an egg isn't as easy as it looks.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Joke,The chicken or the egg? Actually I came first.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Attacking,Find peace.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Attacking,Life passes so swiftly.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Attacking,I bring the storm.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Attacking,I shall endure.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Attacking,A great darkness approaches.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Attacking,The Freljord awakens.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Attacking,Do not tempt the blizzard.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Attacking,I will not forsake my home.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Attacking,"I am the snow, wind, and ice.",Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic",Cosmic Flight,Attacking,The cycle closes.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Moving,I hear whispers beneath the ice.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Moving,"Endless cold, endless peace.",Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Moving,A world in perfect stillness.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Moving,The cycle ends here.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Moving,Life is corruption. Ice is purity.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Moving,The abyss speaks through me.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Moving,I have seen eons of suffering.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Moving,A beating heart holds violence within.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Moving,My skies darken.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Moving,I will have serenity.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",First Encounter,Your dream has failed.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",First Encounter,The Freljord is lost!,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",First Encounter,"I will not spare you, Lissandra!",Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",First Encounter,"Your plots are undone, Lissandra.",Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",First Encounter,Strength cannot save you.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",First Encounter,You too will succumb!,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Taunt,"Come mortal beings, bring your armies to my domain. All will perish in endless winter.",Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Taunt,"The wind will howl, the stone will crumble and the world will freeze beneath my wings!",Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Joke,Behold my darkest power: laying an egg... uh... nope.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Joke,"With this dark power, I can finally... ugh, no... still not... easy.",Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Attacking,They were lost long ago.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Attacking,As meaningless as one snowflake.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Attacking,So many chances... wasted.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Attacking,Snuff out the fire of chaos.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Attacking,Freeze the fury in their blood.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Attacking,Eternal winter.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Attacking,Frozen... forever.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Attacking,The world must be saved from itself.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Attacking,A heart of ice cannot bleed.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Attacking,Vile tainted things.,Anivia/LoL/Audio,Freljord,
16.3.1,34,Anivia,Anivia,"|-|
Classic","|-|
Classic",Attacking,To the bitter end.,Anivia/LoL/Audio,Freljord,
16.3.1,1,Annie,Annie,Classic,,Champion Select,You wanna play too? It'll be fun!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Champion Select,I want a turn!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Moving,"♪ Come out, come out, wherever you are! ♪",Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Moving,Don't be a scaredy cat!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Moving,Try to keep up!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Moving,Are we there yet?,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Moving,I never play with matches.,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Moving,Have you seen my bear Tibbers?,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Moving,"Hop, skip, jump!",Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Moving,This way!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Taunt,I'm rubber and you're... on fire!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Taunt,Beaten by a little girl... ha!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Taunt,You can't come to Tibbers' tea party! Bleh!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Joke,What's your favorite aminal? A bear?,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Joke,You smell like burning!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Attacking,This is fun!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Attacking,"Eeny, meeny, miny, burn!",Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Attacking,Play time!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Attacking,Take that!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Attacking,Let's count to five!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Attacking,Don't make me hurt you!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Attacking,I want a turn!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Attacking,"Ashes, ashes, they all fall down.",Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Attacking,Can they do this?,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Using {{ai|Summon Tibbers|Annie}},Tibbers!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Using {{ai|Summon Tibbers|Annie}},"Get 'em, Tibbers!",Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Using {{ai|Summon Tibbers|Annie}},Bear hug!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Using {{ai|Summon Tibbers|Annie}},"Yay, Tibbers!",Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Using {{ai|Summon Tibbers|Annie}},Found him!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Death,Agh...!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Death,Tibbers.,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,] Responses,Hi! My friend Tibbers wants to meet you...,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,] Responses,"C'mon Tibbers, let's play one more.",Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,] Responses,GG!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,What's your favorite aminal? A bear?,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,"You in luck, aminal. Me also aminal doctor.",Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,I'm rubber and you're... on fire!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,Let's count to five!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,"Eeny, meeny, miny, burn!",Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,"¿Onta bebé?, aquí está. Fuego.",Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,Where's the baby? There he is. Fire.,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,"De tin marín de do, te quemé.",Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,"Ashes, ashes, they all fall down",Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,"Sol, solecito, quémense un poquito.",Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,"Sun, sun, burns you a little bit.",Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,This way.,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,Beaten by a little girl... ha!,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,"{{tt|Буду жить, буду бить, всё равно тебе водить!",Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,"I will live, I will hit, still it's your turn to be '''it'''",Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,Moon appeared from the fog,Annie/LoL/Audio,Noxus,
16.3.1,1,Annie,Annie,Classic,,Trivia,"♪ Come out, come out, wherever you are! ♪",Annie/LoL/Audio,Noxus,
16.3.1,523,Aphelios,Aphelios,Classic,,Champion Select,"So many weapons, Aphelios. The deadliest is your faith.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Champion Select,"Condemned to darkness, where our power grows.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,First Move,"With every step, two steps. With every breath, two breaths.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,First Move,"Even from across the celestial veil… I will be with you, brother.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,First Move,"It always starts with pain. We can only do this together, Aphelios.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,First Move,"Your life upon the altar, brother… I will not betray it.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,First Move,Aphelios… I hear you. I know what you sacrifice.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,Nightbringer,First Move,"Will they still call you 'fiend' when they die, looking in your eyes? Or will they see the savior I see, Aphelios?",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,Nightbringer,First Move,"Order fights for light. Chaos fights for darkness. In the moon, we have found both: a way to survive.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,Nightbringer,First Move,"We are meant to hate each other. But we will show them all, wicked and divine, that we are stronger together.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,"Find your orbit, brother.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,"Again and again, I see you reach… for me.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,I am with you… shining above.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,I beseech the moon to protect you.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,Darkness is not heresy. It lies within us all.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,We cannot let fear trap us in twilight.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,"Through your eyes, I see such wonders…",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,"When your steps falter, brother, follow my voice.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,"You knew this would not be easy, the way forward written in scars.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,"By my word, you walk into the night.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,Our destiny is hidden in the night.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,How can I help you when I put your life at risk?,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,I am right. This is what the moon tells me.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,You are the weapon the Lunari need.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,All we ask is for a witness to our sorrow.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,Even when I close my eyes… I'll never look away.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,"Remember what you have learned, brother.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,I'm never further than a whisper echoing in silence.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,"Beneath the mask of silence… I know your true face, brother.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,"Do not look back, Aphelios.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,We're in this together. Darkness and light.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,The moon shines brightest in darkness.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,"From our fortress, I will guide you. I promise.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,"As light reveals our path, so will darkness.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,"Each of us, an offering.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,We must find each other before every first light.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,I am your sister. I am listening.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,Walk where I cannot.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,"The brighter my light, the stronger your shadow.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,"You walk the path of darkness, but you do not walk it alone, brother.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,You are not alone. Remember our promise.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,The dawn will know the night's silence.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Moving,We walk through violence. Born of shadow. Born of light.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Long Move,"The pain makes you numb. But I can still feel, brother. I know the truth that pain hides.",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Long Move,You cannot feel the tear running down your cheek. I cannot wipe it away…,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Long Move,Phel… You have made every movement a thousand times. Until you bleed. Until you do not have to think.,Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Long Move,"We cannot touch the moon. But its light can touch us. Shouldn't that be enough? Light, on our fingers…",Aphelios/LoL/Audio,Targon,
16.3.1,523,Aphelios,Aphelios,Classic,,Long Move,"The Solari call us heretics, but when darkness comes, brother, they will need our light.",Aphelios/LoL/Audio,Targon,
