dd_version,champion_key,champion_id,champion_name,champion_region,effective_region,voiceover_set,resolved_skin_name,resolved_skinline_name,skin_universe,section,quote
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,Gluttony!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,Envy!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,A false idol!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,I should get one of these for the underworld.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,"Fall, graven image!"
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,"You'll feed my fires, giant lump of coal."
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,Hm. Not sure where we put rock monster souls.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,"Hm. Don't know if you have a soul, but..."
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,Guilty! Of being a rock monster.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,A cheap imitation of me.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,Nice wings. Think I'll take 'em.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,A beast worthy of the third circle.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,Your sins must be '''especially''' large.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,How am I going to fit you through the gate?
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,A living crystal! I will kill it!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,"Greetings, living crystal. I come to take your soul."
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Attacking,A living crystal! I will make it scream!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Colossal Smash|Galio}},Anguish!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Colossal Smash|Galio}},Atone!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Colossal Smash|Galio}},Damnation!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Colossal Smash|Galio}},No forgiveness!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Colossal Smash|Galio}},Torment!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Colossal Smash|Galio}},Lashings!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Colossal Smash|Galio}},Penance!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Winds of War|Galio}},Abandon hope!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Winds of War|Galio}},Winds of Hell!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Winds of War|Galio}},Say farewell!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Winds of War|Galio}},Winds of pain!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Winds of War|Galio}},Inferno breeze!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Winds of War|Galio}},Feel the hurt!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Shield of Durand|Galio}},Come to me.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Shield of Durand|Galio}},Your fate is sealed.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Shield of Durand|Galio}},Don't run away.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Shield of Durand|Galio}},I'll drag you down.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Shield of Durand|Galio}},Take my hand!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Shield of Durand|Galio}},Take your pain.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Shield of Durand|Galio}},You are awaited!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Shield of Durand|Galio}},This way.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Shield of Durand|Galio}},Give me your hate.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Shield of Durand|Galio}},Yes... yes!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Shield of Durand|Galio}},Suffer.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Justice Punch|Galio}},Judgement punch!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Justice Punch|Galio}},Hell fist!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Justice Punch|Galio}},Smack!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Justice Punch|Galio}},Burn!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Justice Punch|Galio}},Demon slap!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Justice Punch|Galio}},Feel it!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Justice Punch|Galio}},Immolation!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Using {{ai|Hero's Entrance|Galio}},I come for you!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Kills and Objectives,Pfft. Mortals.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Kills and Objectives,Six-hundred-sixty-six and 0.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Kills and Objectives,Hell yeah!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Kills and Objectives,Fresh meat for the underworld!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Kills and Objectives,You just got judged.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Kills and Objectives,Another soul for kindling.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Kills and Objectives,Always room for one more.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Kills and Objectives,Misery loves company.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Kills and Objectives,"The more, the merrier."
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Kills and Objectives,"Wow, it's getting crowded down there."
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,"Selling arms to bloodthirsty killers... hmm, tsk tsk tsk."
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,Do you accept souls of the damned as currency?
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,You there! Sate my material greed!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,Root of all evil indeed.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,Wish they sold people. Oh well.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,Now that's something worth coveting.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,For my material desires.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,Do you deliver to Hell?
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,"Hey, I recognise this!"
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,Just like mom used to make.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,The powers of Hell... amplified.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,Now with even '''more''' damnation!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,I feel... slightly more evil.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,Imagine the suffering this will cause.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,Cloth will protect my rock-hard scales!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,Cloth burns up on touch!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,"Ooh, this itches. I'll send it to circle seven."
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,A few more scales on my back.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,Nice to feel cold for a change.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,Cold. Works great on traitors.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,"Too bad it'll melt in like, two seconds."
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,A frozen fist of suffering.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,To adorn my hellish crown.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,I always liked red.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,Red is the rivers of Hell.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,I need this more than some dumb ghost.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,"Oh, that's never going to fit over my wings."
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,"Hey, I know the guy this belonged to."
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,Somewhere out there is a naked ghost.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{ccib|Gold.png|size=32}}Shopping,Spectres don't wear clothes.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{si|Recall}},Stand clear! The gate opens.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{si|Recall}},Well. Gotta' go evil it up.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{si|Recall}},Hang on! Forgot to torture someone.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{si|Recall}},The underworld calls.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{si|Recall}},Just remembered. Left the Hellfire on.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{si|Recall}},Need to sharpen my horns.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,{{si|Recall}},Hang on! Forgot my pitchfork.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Death,Who will judge me?
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Death,Back to Hell...
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Death,I smell... sulphur.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Death,To... ash...
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Death,No... I can't die...
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Death,Who will make them... suffer?
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Death,No...
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Death,I return to this plane.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Death,And the Devil shall appear...
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Death,I return to pass judgement!
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Death,Oh. Right. Heh heh. I can't die.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Death,My judgement never dies.
16.7.1,3,Galio,Galio,Demacia,Demacia,Classic,,,,Death,I am '''so''' gonna torture the guy who did that.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Champion Select,Neither the flames nor the depths could claim me.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Champion Select,I'll come back stronger.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Yar ha har argh! (coughs) Had something in my throat.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Ya-ha-har!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,They can pay in gold... or blood.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"I always take my toll, blood or gold."
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Prepare to be {{ci|Maokai|boarded}}!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Prepare to be boarded!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,What shall we do with {{ci|Gragas|a drunken sailor}}?
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,A messy death is your first warning.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"Racon kesmem, kafa keserim."
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"I don't act tough, I cut heads."
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"Não posso descansar, missão dada você já sabe!"
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"I can't rest—mission given, you already know!"
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Não quero ver ninguém parado enquanto a missão não for cumprida!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,I don't want to see anyone standing still while the mission is not accomplished!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Comigo é assim: eu fatio e passo.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,I work as such: slice and pass.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Tu não é campeão! Tu é moleque.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,You're not a champion! You are a kid.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Não aguenta? Bebe leite.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Can't stand up? Drink milk.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"É tu mesmo, seu fanfarrão!"
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"It's you, your bragger!"
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Aí! A casa caiu! A casa caiu!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Hey! Things fell apart! Things fell apart!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"Véi, na boa, volta para casa!"
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"Bro, come back home!"
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Vou sentar o dedo!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,{{tt|I will pull the trigger!|rough translation}}!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Vambora! Não mandei ninguém parar!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Let's go! I didn't tell anyone to stop!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Vamo invadir pelo mato.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Let's invade through the bush.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Eu sou o novo xerife.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,I'm the new {{tt|chief|literally 'sheriff'}}.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Quem manda aqui sou eu e a parada vai ficar tensa!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"I'm in charge here, and it's going to get tense!"
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"Vamo, vamo, vamo!"
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"Let's go, let's go, let's go!"
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Forças especiais? Vocês? Hah!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Special forces? '''You''' guys? Hah!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Ben ki Kaptan-ı Derya'yım!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,I am the {{w|Kaptan-ı Derya}}!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Dalgaların merhameti olmaz.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,The seas have no mercy.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"Ohohoho, hırçın dalgalar misali!"
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"Ohohoho, like wild waves!"
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Rüzgar pruvadan esiyor!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Wind's coming from the bow!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Hayyyde breee!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Let's goooo!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Şimal yıldızını takip et!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Follow the north star!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,İskele alabanda!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Take a full turn!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"Çok olsa da koyunun sürüsü, yeter hepsine kasabın birisi, he he!"
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"Even if there's a lot of sheep, one butcher is enough for all of them."
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"Elimde kılıç, göğsümde iman!"
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"Sword in my hand, faith in my heart!"
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Sanma ki hain berhudar olur!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Don't think that a traitor will be content!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Çakaralmaz'ım hazır!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,My pistol is ready!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Aganta burina burinata!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Set sail!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Yedi Denize nam salacağım!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Everyone in the Seven Seas will know my name!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Pusula nereyi gösterirse!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,Wherever the compass shows!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"Denizden geldik, denize dönüyoruz."
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"We came from the sea, and we will return to it."
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,"Koskoca ummanda, bir damla kadar kıymetin yok!"
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,,,,Trivia,You're not even worth a droplet in the grand ocean!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,First Move,"They took my ship, I'll take their lives."
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,First Move,With sword and shot I'll take my island back.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,First Move,My flesh will never burn.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,Moving,Never trust a bilgerat!
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,Moving,A reckoning approaches.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,Moving,The sea has no memory. But I do.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,Moving,I found my hate in the fire.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,Moving,I am reborn of salt and brine.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,Moving,Death spit me out.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,Moving,Do I look like a patient man?
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,Moving,A slow death will be their reward.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,Moving,Hate is a child's word.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,Moving,I'll hack my way back to Bilgewater.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,Moving,Mercy sank with my ship.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,Moving,Cruelty for all.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,Moving,I'll burn it all down if I can't have it.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,Moving,Betrayal stings like salt on a wound.
16.7.1,41,Gangplank,Gangplank,Bilgewater,Bilgewater,Classic,PROJECT,,,Moving,A slit throat is too painless.
